timestep,episode,reward,lambda2_reduction,episode_length,band_match_rate,actor_loss,critic_loss,entropy,clip_fraction,approx_kl,time_elapsed,avg_jamming_power_dbm
311296,1565,1215.3117796320055,64.96983837808916,200.0,0.0,0.0032345856016036123,4487.366338094075,4.8772983849048615,0.0078125,0.03709721191216412,1099.258129119873,-42.8888267390872
313344,1575,739.0506144406934,33.62943904498126,200.0,0.0,-0.000832601630827412,2475.5959840138753,4.789147918423017,0.03687337239583333,0.017666494986646814,1106.303349018097,-45.89220724206416
315392,1585,896.1004468053831,53.14953777319509,200.0,0.0,-0.0026137422256094093,2710.4723945617675,5.003569185733795,0.032942708333333334,0.011346492608769647,1113.289538860321,-46.26633430939839
317440,1596,1017.0204027850906,58.45207711732212,200.0,0.0,-0.004193272654083558,3926.180709584554,4.628378714124362,0.03539225260416667,0.007568596942801821,1120.2057604789734,-43.33867460113329
319488,1606,1187.4785372220074,46.68757552937895,200.0,0.0,-0.002919590381497983,3792.6047355651854,4.796540514628092,0.0476318359375,0.010862964242797564,1127.8702764511108,-42.38309861893666
321536,1616,1188.453121448573,52.320110498671816,200.0,0.0,-0.002451662250678055,3643.9994168599446,4.7760955452919,0.04379069010416667,0.02710221596366864,1135.2428262233734,-43.01310089997314
323584,1626,1066.8747119927673,45.964794404870005,200.0,0.0,-0.0018486839709415412,3256.2088457743325,4.9578091412782666,0.019270833333333334,0.01646487225307286,1142.1531746387482,-42.787437183022945
325632,1637,1290.5064059043427,71.01428393236989,200.0,0.0,-0.0017220202639388542,4056.4421450297036,4.978098678588867,0.036214192708333336,0.010887220994551472,1149.0035502910614,-40.38137614856223
327680,1647,828.8618318182091,45.02009340493689,200.0,0.0,-0.00019049224987005193,2341.9551882425944,4.8554643332958225,0.0417236328125,0.01981756739086606,1156.2812309265137,-45.20814842722258
329728,1658,992.9320612045384,50.04945960097385,189.0909090909091,0.0,-0.0020863694070916003,3588.191039784749,4.963222553332646,0.04803059895833333,0.026232136838883473,1165.6148192882538,-42.83376052349243
331776,1668,1367.7721067652842,81.43264791898943,200.0,0.0,-0.002550931783237805,5022.668806457519,4.776484649380048,0.05489908854166667,0.016012673199528194,1172.5572624206543,-40.06442872160012
333824,1678,973.1364158021446,56.7570959021896,200.0,0.0,0.0002175184854422696,3193.014466349284,4.866961487134298,0.052490234375,0.0283618167168972,1179.7347979545593,-42.16752358373364
335872,1688,1175.3180974179595,50.79568268655219,200.0,0.0,-0.004063210119784344,3653.1439193725587,4.876608659823735,0.04479166666666667,0.016419726394951796,1187.5936975479126,-41.85964049017127
337920,1699,753.1472266041171,37.043845124386124,200.0,0.0,-0.0029608676879433913,2659.70418103536,4.8417851040760675,0.06610514322916666,0.018083375293376062,1195.0685729980469,-44.82469194260064
339968,1709,1369.0135944552587,75.32550125411015,200.0,0.0,0.005737011631329854,5066.027475992839,4.7791160841782885,0.00732421875,0.10449007447899324,1199.7518901824951,-40.24138533168682
342016,1719,1257.7261010113257,52.923345223796744,200.0,0.0,0.013550303082350485,4376.167556254069,4.696261286735535,0.050797526041666666,0.01774949818733498,1206.6752305030823,-39.51043545944234
344064,1729,758.9545352146691,41.32522200617478,200.0,0.0,-0.003141040218664178,2372.394151178996,4.847677239775658,0.0283203125,0.013668222282884794,1213.7139172554016,-45.14387775788588
346112,1740,1296.9703777728266,61.83925954390423,200.0,0.0,0.0076603788960104184,4812.97082010905,4.782278070847194,0.009765625,0.030410741808888513,1218.463495016098,-41.26738044858149
348160,1750,1228.4085497081064,69.754750963097,200.0,0.0,-0.0005871163894577573,4454.523520151774,4.85527309079965,0.0491455078125,0.02796014789159216,1225.4626061916351,-40.05418340556237
350208,1761,791.6874621804698,40.40546612600253,189.0909090909091,0.0,0.007312943431315944,2552.202508290609,4.879317671060562,0.0037434895833333335,0.05740271933800087,1232.4993743896484,-45.64010752192994
352256,1771,1274.8768636417558,72.32646627181475,200.0,0.0,-0.002749239744055861,4760.3263885498045,4.710220057765643,0.051896158854166666,0.014443135076214256,1239.5407137870789,-39.76599314881646
354304,1781,855.2292909158908,41.168478910843035,200.0,0.0,-0.005318479044944979,2724.3983777364097,4.833608787258466,0.05546875,0.01318062777152349,1247.1552665233612,-45.07040615205247
356352,1791,1244.1773643400184,69.11500659625511,200.0,0.0,0.0023103670100681484,4378.61675008138,4.815463642279307,0.007486979166666667,0.11853559893607724,1252.277456521988,-41.340047537762665
358400,1802,887.5275745861712,48.82988065920187,200.0,0.0,-0.0013574655381186555,3700.664361826579,4.903154104948044,0.0526611328125,0.020498874113178543,1259.145480632782,-43.63242769792849
360448,1812,847.9911992748594,46.952379726294666,200.0,0.0,0.0004999650715035387,2555.17832476298,4.806718116005261,0.05257975260416667,0.01558724376850482,1266.022472858429,-43.41141020104315
362496,1822,1539.166757348692,81.0618471776597,200.0,0.0,-0.002616274404863361,6051.706232198079,4.775893169641495,0.046915690104166664,0.011709895055892651,1272.9738385677338,-37.73432969019362
364544,1832,1146.2855763996054,47.42490849579084,200.0,0.0,0.1689165006391704,4310.436920166016,4.8554379145304365,0.006103515625,0.05057283355419437,1277.5603330135345,-41.4883368919691
366592,1843,1514.319901285402,66.9803894770352,200.0,0.0,0.01029359843232669,6840.868326822917,4.854136884212494,0.00732421875,0.11170380819379488,1282.5215094089508,-38.93089719862142
368640,1853,980.848265577363,49.53243945742419,200.0,0.0,0.004218239977490157,3320.808174133301,4.746418138345082,0.006754557291666667,0.06897993590919782,1287.167106628418,-42.88496968230726
370688,1864,1268.285520564357,57.80940824281738,189.0909090909091,0.0,0.0037666256869367015,5473.8408874511715,4.857325227061907,0.04814453125,0.012020610741422666,1296.5052049160004,-40.780859954295714
372736,1874,1397.7994438107958,72.7840362967795,200.0,0.0,0.01136551657691598,5164.490061442058,4.823060701290767,0.004720052083333333,0.03508757725937054,1301.1008470058441,-40.07193507829382
374784,1884,911.7243973895484,40.769122281189794,200.0,0.0,-0.0018242682626199288,3045.323990503947,4.736662882566452,0.04705403645833333,0.009211006634696687,1309.1059436798096,-44.63794837988388
376832,1894,1005.4266193206679,64.48127435220617,200.0,0.0,0.0018272186280228198,3288.822743733724,4.7738459805647535,0.003987630208333333,1.2784442691292572,1315.487848520279,-42.91480223745209
378880,1905,854.3662471354331,47.675643116920355,200.0,0.0,-0.003461145186884096,3328.852000172933,4.67808300058047,0.04443359375,0.007149371638071974,1325.0643582344055,-45.004905454634255
380928,1915,1240.7622343275812,73.44060925581685,200.0,0.0,0.010665952272635575,4501.003506469727,4.794537761807442,0.032088216145833334,0.023999392208338577,1333.5182027816772,-41.638156599862675
382976,1925,819.5777925985252,33.46089760843901,200.0,0.0,1.7399269078547757e-05,2957.5420950571697,4.713064964612325,0.05633138020833333,0.012619358907780608,1343.7408411502838,-43.80019171658521
385024,1935,968.2054536345915,47.9902546043381,200.0,0.0,-0.00455246859928593,3364.055824025472,4.544440781076749,0.039876302083333336,0.008677864544821053,1352.4540207386017,-43.04611672066473
387072,1946,730.7426298475099,39.13105419987372,200.0,0.0,0.003685058563617834,2253.0978370666503,4.589179966847102,0.03797200520833333,0.0069186931399012035,1361.0109810829163,-46.497762312155906
389120,1956,1222.6052138042883,62.056695495541966,200.0,0.0,0.0006162225521014383,4030.635055541992,4.693316072225571,0.005777994791666667,1.8258860692547694,1367.2088780403137,-40.55361407688826
391168,1967,972.6468318523526,52.08589486903409,189.0909090909091,0.0,0.004727939842268825,3658.617576599121,4.762808660666148,0.0034993489583333335,0.03198258678977103,1376.807060956955,-42.988743417512445
393216,1977,568.4471069366007,25.9183380255259,200.0,0.0,-0.0024750566619331947,1825.36357421875,4.635330567757289,0.037491861979166666,0.008526397296225775,1385.3251421451569,-47.08974847701954
395264,1987,1375.2326402155377,65.60039863805987,200.0,0.0,-0.001330695529274332,4279.357185618082,4.585017009576162,0.051863606770833334,0.008876756055383385,1393.742377281189,-40.57957668616048
397312,1997,928.2609089539244,50.559762558444795,200.0,0.0,0.002224231604486704,3127.8329900105796,4.499269604682922,0.006591796875,0.032994635214696665,1399.505512714386,-43.18518061085473
399360,2008,1015.4886191135082,48.032020281875404,200.0,0.0,-0.003785473163588904,3592.4947196960447,4.712722941239675,0.03304850260416667,0.007174889792368845,1408.4531683921814,-43.94607597607498
401408,2018,1023.2191730239501,52.05436477139839,200.0,0.0,-0.0037206017776043156,3158.78928604126,4.631607809662819,0.030232747395833332,0.009189695445393694,1416.874987602234,-44.04336303376719
403456,2028,1266.6092746055158,70.25927882601552,200.0,0.0,-0.0034413483301856712,4134.409406534831,4.507462562123934,0.030126953125,0.013668908473831228,1425.9757299423218,-40.88329682316014
405504,2038,1218.542660673264,61.41651898525546,200.0,0.0,-0.0022343130209871256,3911.7467399597167,4.54774674475193,0.05664876302083333,0.01034002509390464,1435.2895681858063,-41.56238722437297
407552,2049,1303.300622856901,68.53638984443211,200.0,0.0,-0.001980558646998058,4944.216378275553,4.581218286355337,0.046980794270833334,0.011993998023876884,1443.6331236362457,-39.50195703769586
409600,2059,1117.188836696458,59.50158982510635,200.0,0.0,-0.0033167682578399155,3894.9740211486815,4.431544538338979,0.0320068359375,0.011370097909472604,1451.9822731018066,-42.359171293569176
411648,2070,1344.0938912501886,68.98185315784319,189.0909090909091,0.0,0.006692417685796196,5174.56185353597,4.703886955976486,0.0428955078125,0.022101701381960007,1463.5631830692291,-40.036789729258075
413696,2080,1235.8069244583248,65.07737385811397,200.0,0.0,-0.001103896789815432,4264.121604156494,4.488064175844192,0.0476318359375,0.009480440317861475,1472.6051630973816,-40.96693282755665
415744,2090,896.2414205508252,42.512167518263006,200.0,0.0,0.058036666004045404,2916.8571269989015,4.401299250125885,0.0181884765625,0.016180488672619776,1481.1916468143463,-45.747771228680236
417792,2100,864.7732658611843,43.96513595548827,200.0,0.0,-0.002762937668982583,3674.6532475789386,4.6207304209470745,0.034993489583333336,0.008987844343732893,1490.3744974136353,-44.932610288787345
419840,2111,885.1984485394871,43.55242446911976,200.0,0.0,0.0004331717306437592,3576.6629333496094,4.61798890431722,0.004964192708333333,0.03946919441406749,1496.5180175304413,-45.39070324968746
421888,2121,845.2680471936255,37.38316641847463,200.0,0.0,-0.0029237471588809665,2915.654824956258,4.458582438031832,0.03570963541666667,0.007469771762558786,1505.566670179367,-44.63903529511877
423936,2131,772.145150181944,45.45759275095624,200.0,0.0,-0.0029034261465615903,2260.9322530110676,4.525624781847,0.026904296875,0.011216060971483026,1514.0442850589752,-46.283975579029004
425984,2141,1070.9148536652256,52.96507038562508,200.0,0.0,0.0012824897625250743,3716.4251169840495,4.5688010305166245,0.028116861979166668,0.011391178513778518,1523.7073249816895,-42.48940618397944
428032,2152,1048.9793056930166,41.533150373970166,200.0,0.0,0.0006232137951883487,3158.6238787333173,4.526647836963336,0.019547526041666666,0.025575853477761305,1532.2121577262878,-45.02448292453634
430080,2162,664.9935175386127,40.925145301298315,200.0,0.0,-0.0014100704686522173,1975.406715520223,4.732228415211042,0.04358723958333333,0.020750887973418775,1540.6735894680023,-48.354632003993004
432128,2173,1397.492830700413,68.6059030097805,189.0909090909091,0.0,-0.00013301063251371185,4895.975545756022,4.395185369253158,0.030680338541666668,0.007578738690741697,1553.4845080375671,-38.837610390353404
434176,2183,938.3355563551598,41.06937851738719,200.0,0.0,-0.002495999432479342,3025.406052907308,4.812723993261655,0.026725260416666667,0.02813766938973458,1561.7766423225403,-44.991600441477054
436224,2193,1036.6127296446302,51.73013975518461,200.0,0.0,-0.0032553531132483234,3851.687218729655,4.649384382367134,0.035050455729166666,0.021861094308987104,1568.6001675128937,-42.252623115093826
438272,2203,916.4293930304882,49.20155664999618,200.0,0.0,-0.00011321466493730744,3023.582773844401,4.716697205106417,0.025537109375,0.00956418490544877,1575.3584055900574,-46.022462843008746
440320,2214,1132.325984734703,52.18359937668238,200.0,0.0,0.001106169435661286,4128.100285339356,4.706956174969673,0.036238606770833334,0.01058777972936807,1584.4594860076904,-41.48248997179223
442368,2224,1229.5884552458351,62.410605310883476,200.0,0.0,-0.00036615735734812915,4485.75382715861,4.768172319730123,0.026627604166666666,0.008922846141872044,1592.1324911117554,-41.78689864464664
444416,2234,667.6553590205352,32.99999999999993,200.0,0.0,-0.0026943911536363883,2491.326063156128,4.657492971420288,0.03095703125,0.0048720646123323755,1599.2847254276276,-47.50068446553437
446464,2244,1016.1747368608874,52.84675748702445,200.0,0.0,-0.0014802059983291354,3447.647748311361,4.567053373654684,0.027571614583333334,0.006012370295917435,1607.8788993358612,-44.645789186381535
448512,2255,584.2049583179297,33.171205543363854,200.0,0.0,-0.003562279218264545,1962.053312810262,4.717507592837015,0.053662109375,0.012497827580672232,1615.8198931217194,-47.46544936670074
450560,2265,943.3837200990514,51.25290524887208,200.0,0.0,0.0017301038795267231,3278.353145345052,4.432651666800181,0.0327392578125,0.017334680423345124,1623.133103132248,-44.05636353266591
452608,2276,852.9817652994959,54.73765259166278,189.0909090909091,0.0,-0.005372854950837791,2973.849255625407,4.593027267853419,0.04449055989583333,0.012889224085592435,1633.2350776195526,-44.58824265216531
454656,2286,1240.3933438598217,66.84097870230518,200.0,0.0,-0.001300981061164445,4019.0208633422853,4.568369424343109,0.03430989583333333,0.007796549759110316,1640.6587336063385,-41.43901089443105
456704,2296,621.9440746743002,35.46491013542946,200.0,0.0,-0.004333639589701003,1644.169879213969,4.6097076008717215,0.0335693359375,0.011081828604653765,1648.1256561279297,-47.39902694982729
458752,2306,938.8374398738506,57.51184252710452,200.0,0.0,-0.0023401591252574386,2981.0025395711264,4.479513063033422,0.020719401041666665,0.008224993005363146,1655.4245636463165,-44.31264156668217
460800,2317,876.826580859745,50.897697568402606,200.0,0.0,-0.004255461486172863,2626.5096890767413,4.50992403725783,0.02705078125,0.010746293075056694,1663.7834250926971,-44.111152163132644
462848,2327,1272.6362546206694,63.366072780307356,200.0,0.0,-0.002718872381471253,4064.015533701579,4.614691086610159,0.028955078125,0.009469793272914254,1671.5990223884583,-41.222896186560135
464896,2337,874.6204728279014,47.65340277704261,200.0,0.0,-0.0019214667040311421,3021.3830622355144,4.613278137644132,0.025236002604166665,0.007798909205416394,1678.9920635223389,-44.25216547596126
466944,2347,788.3012166953524,48.312984156319516,200.0,0.0,-0.003524254857135626,2146.776900990804,4.452846849958102,0.024934895833333335,0.005189822844037198,1686.6289319992065,-46.373581521511056
468992,2358,571.5088530858974,28.810683803526988,200.0,0.0,-0.0016635939107800368,1920.6037710825601,4.717859270175298,0.021126302083333333,0.008650108231934043,1693.9020960330963,-48.071300935621025
471040,2368,1031.4534611704323,43.41202265916656,200.0,0.0,-0.002567633723083418,2845.741707356771,4.455745579799016,0.030257161458333334,0.008267801764160273,1702.3387305736542,-42.89878156293281
473088,2379,1370.6860653383724,63.62278949100593,189.0909090909091,0.0,-0.0034301981827108345,5263.414165242513,3.9674528653422994,0.027913411458333332,0.006195000353155441,1712.9021875858307,-39.002643401117155
475136,2389,1201.8570174300958,51.20972027113123,200.0,0.0,-0.0029821185482433064,3280.7207326253256,4.314095812042554,0.03394368489583333,0.005596684278791386,1720.029703617096,-40.39268088785543
477184,2399,882.4686345805683,45.27203455797447,200.0,0.0,0.0061940497602336105,2830.859503428141,4.622669977943103,0.019222005208333334,0.009792660666726979,1727.7873101234436,-45.917653303175676
479232,2409,996.7486511273604,46.7087711985689,200.0,0.0,-0.004091429778297121,3132.420418294271,4.496020802855492,0.025569661458333334,0.021024292183938247,1735.5043408870697,-43.41802111318337
481280,2420,616.1661942872853,36.597582062368815,200.0,0.0,0.00019367588586950054,1803.1803910573324,4.569079388181368,0.019376627604166665,0.016278610355225473,1743.1894137859344,-46.9887761127752
483328,2430,1121.2139215270658,62.57015954515789,200.0,0.0,-0.001960704120574519,4127.517426554362,3.890655955672264,0.03317057291666667,0.011381207732210985,1750.2517688274384,-41.82898334779847
485376,2440,952.154528636248,56.69620943571492,200.0,0.0,-0.0021285718471820776,3092.146501159668,4.655794540047646,0.0255859375,0.014922364673151379,1757.686995267868,-43.76906411696836
487424,2450,896.563548848568,44.870793210075234,200.0,0.0,-0.00147524859009233,2966.4729634602863,4.693893058101336,0.020703125,0.004919213358833,1765.2731947898865,-46.49002252444126
489472,2461,1301.4285342988114,70.05300656707757,200.0,0.0,-0.002529535136030366,4729.290626525879,4.443167431155841,0.019034830729166667,0.01038724778018422,1772.8487582206726,-39.64411303797131
491520,2471,1110.6182836934336,61.512084731851054,200.0,0.0,-0.0006148542549150685,3933.526144917806,4.5194917519887285,0.014835611979166666,0.005009242954525954,1780.4916121959686,-42.055872283374654
493568,2482,1105.0033273177696,65.68292629882264,189.0909090909091,0.0,0.005131596704692735,4121.092119852702,4.465416773160299,0.0257080078125,0.016100416464707716,1792.5096273422241,-40.37084190948246
495616,2492,1317.9453274664297,77.03566679918588,200.0,0.0,-0.001348267607196855,5196.339602152507,4.3373938719431555,0.0157958984375,0.00906260478359735,1802.2263507843018,-39.37380951192252
497664,2502,1138.797277350208,62.58993103459587,200.0,0.0,0.006427583090650539,3976.6085510253906,4.128552466630936,0.0029296875,0.0916392606482153,1808.509845495224,-41.557927717536465
499712,2512,1453.634247409455,52.199209509964945,200.0,0.0,-0.0027046719694529503,5277.184884643555,4.306410280863444,0.024951171875,0.016208608622555687,1817.7420001029968,-39.446394244829264
501760,2523,1482.7662704472498,80.68642920872388,200.0,0.0,0.003458719457072827,5915.591302998861,4.362511519591013,0.0328369140625,0.01799898865938642,1826.7813348770142,-37.376465996540205
